friendly_name,original_field_name,page,field_type,caption,state_options,max_length,access
p2_topmostsubform_0_page2_0_table_line28a_f_0_rowd_0_c2_13_0,topmostSubform[0].Page2[0].Table_Line28a-f[0].RowD[0].c2_13[0],2,Button,,1,,
p2_topmostsubform_0_page2_0_table_line28g_k_0_rowa_0_f2_15_0,topmostSubform[0].Page2[0].Table_Line28g-k[0].RowA[0].f2_15[0],2,Text,,,,
p2_topmostsubform_0_page2_0_table_line28g_k_0_rowa_0_f2_16_0,topmostSubform[0].Page2[0].Table_Line28g-k[0].RowA[0].f2_16[0],2,Text,,,,
p2_topmostsubform_0_page2_0_table_line28g_k_0_rowa_0_f2_17_0,topmostSubform[0].Page2[0].Table_Line28g-k[0].RowA[0].f2_17[0],2,Text,,,,
p2_topmostsubform_0_page2_0_table_line28g_k_0_rowa_0_f2_18_0,topmostSubform[0].Page2[0].Table_Line28g-k[0].RowA[0].f2_18[0],2,Text,,,,
p2_topmostsubform_0_page2_0_table_line28g_k_0_rowa_0_f2_19_0,topmostSubform[0].Page2[0].Table_Line28g-k[0].RowA[0].f2_19[0],2,Text,,,,
p2_topmostsubform_0_page2_0_table_line28g_k_0_rowb_0_f2_20_0,topmostSubform[0].Page2[0].Table_Line28g-k[0].RowB[0].f2_20[0],2,Text,,,,
p2_topmostsubform_0_page2_0_table_line28g_k_0_rowb_0_f2_21_0,topmostSubform[0].Page2[0].Table_Line28g-k[0].RowB[0].f2_21[0],2,Text,,,,
p2_topmostsubform_0_page2_0_table_line28g_k_0_rowb_0_f2_22_0,topmostSubform[0].Page2[0].Table_Line28g-k[0].RowB[0].f2_22[0],2,Text,,,,
p2_topmostsubform_0_page2_0_table_line28g_k_0_rowb_0_f2_23_0,topmostSubform[0].Page2[0].Table_Line28g-k[0].RowB[0].f2_23[0],2,Text,,,,
p2_topmostsubform_0_page2_0_table_line28g_k_0_rowb_0_f2_24_0,topmostSubform[0].Page2[0].Table_Line28g-k[0].RowB[0].f2_24[0],2,Text,,,,
p2_topmostsubform_0_page2_0_table_line28g_k_0_rowc_0_f2_25_0,topmostSubform[0].Page2[0].Table_Line28g-k[0].RowC[0].f2_25[0],2,Text,,,,
p2_topmostsubform_0_page2_0_table_line28g_k_0_rowc_0_f2_26_0,topmostSubform[0].Page2[0].Table_Line28g-k[0].RowC[0].f2_26[0],2,Text,,,,
p2_topmostsubform_0_page2_0_table_line28g_k_0_rowc_0_f2_27_0,topmostSubform[0].Page2[0].Table_Line28g-k[0].RowC[0].f2_27[0],2,Text,,,,
p2_topmostsubform_0_page2_0_table_line28g_k_0_rowc_0_f2_28_0,topmostSubform[0].Page2[0].Table_Line28g-k[0].RowC[0].f2_28[0],2,Text,,,,
p2_topmostsubform_0_page2_0_table_line28g_k_0_rowc_0_f2_29_0,topmostSubform[0].Page2[0].Table_Line28g-k[0].RowC[0].f2_29[0],2,Text,,,,
p2_topmostsubform_0_page2_0_table_line28g_k_0_rowd_0_f2_30_0,topmostSubform[0].Page2[0].Table_Line28g-k[0].RowD[0].f2_30[0],2,Text,,,,
p2_topmostsubform_0_page2_0_table_line28g_k_0_rowd_0_f2_31_0,topmostSubform[0].Page2[0].Table_Line28g-k[0].RowD[0].f2_31[0],2,Text,,,,
p2_topmostsubform_0_page2_0_table_line28g_k_0_rowd_0_f2_32_0,topmostSubform[0].Page2[0].Table_Line28g-k[0].RowD[0].f2_32[0],2,Text,,,,
p2_topmostsubform_0_page2_0_table_line28g_k_0_rowd_0_f2_33_0,topmostSubform[0].Page2[0].Table_Line28g-k[0].RowD[0].f2_33[0],2,Text,,,,
p2_topmostsubform_0_page2_0_table_line28g_k_0_rowd_0_f2_34_0,topmostSubform[0].Page2[0].Table_Line28g-k[0].RowD[0].f2_34[0],2,Text,,,,
p2_topmostsubform_0_page2_0_f2_35_0,topmostSubform[0].Page2[0].f2_35[0],2,Text,,,,readOnly
p2_topmostsubform_0_page2_0_f2_36_0,topmostSubform[0].Page2[0].f2_36[0],2,Text,,,,
p2_topmostsubform_0_page2_0_f2_37_0,topmostSubform[0].Page2[0].f2_37[0],2,Text,,,,readOnly
p2_topmostsubform_0_page2_0_f2_38_0,topmostSubform[0].Page2[0].f2_38[0],2,Text,,,,readOnly
p2_topmostsubform_0_page2_0_f2_39_0,topmostSubform[0].Page2[0].f2_39[0],2,Text,,,,
p2_topmostsubform_0_page2_0_f2_40_0,topmostSubform[0].Page2[0].f2_40[0],2,Text,,,,
p2_topmostsubform_0_page2_0_f2_41_0,topmostSubform[0].Page2[0].f2_41[0],2,Text,,,,readOnly
p2_topmostsubform_0_page2_0_f2_42_0,topmostSubform[0].Page2[0].f2_42[0],2,Text,,,,
p2_topmostsubform_0_page2_0_f2_43_0,topmostSubform[0].Page2[0].f2_43[0],2,Text,,,,
p2_topmostsubform_0_page2_0_f2_44_0,topmostSubform[0].Page2[0].f2_44[0],2,Text,,,,readOnly
p2_topmostsubform_0_page2_0_f2_45_0,topmostSubform[0].Page2[0].f2_45[0],2,Text,,,,
p2_topmostsubform_0_page2_0_f2_46_0,topmostSubform[0].Page2[0].f2_46[0],2,Text,,,,
p2_topmostsubform_0_page2_0_f2_47_0,topmostSubform[0].Page2[0].f2_47[0],2,Text,,,,
p2_topmostsubform_0_page2_0_table_line33a_b_0_rowa_0_f2_48_0,topmostSubform[0].Page2[0].Table_Line33a-b[0].RowA[0].f2_48[0],2,Text,,,,
p2_topmostsubform_0_page2_0_table_line33a_b_0_rowa_0_f2_49_0,topmostSubform[0].Page2[0].Table_Line33a-b[0].RowA[0].f2_49[0],2,Text,,,10,
p2_topmostsubform_0_page2_0_table_line33a_b_0_rowb_0_f2_50_0,topmostSubform[0].Page2[0].Table_Line33a-b[0].RowB[0].f2_50[0],2,Text,,,,
